CustomerID,Frequency,Monetary,Recency,MonetaryNet,ReturnRatio,Cluster,Segment,Cluster_GMM,Cluster_DBSCAN
15356.0,10,2766.5,30,2766.5,-0.0,0,Active Value Buyers,2,0
15358.0,29,8234.8,4,8234.8,0.013465593251214108,0,Active Value Buyers,3,0
15360.0,1,427.93,39,427.93,-0.0,0,Active Value Buyers,2,0
15361.0,1,418.92,361,418.92,-0.0,2,Occasional / Newcomers,2,0
15363.0,2,318.05,240,318.05,0.02438650299267944,2,Occasional / Newcomers,2,0
15364.0,2,913.19,95,913.19,-0.0,0,Active Value Buyers,2,0
15365.0,9,1330.45,25,1330.45,0.4251227140477018,0,Active Value Buyers,2,0
15366.0,2,602.51,74,602.51,-0.0,0,Active Value Buyers,2,0
15367.0,5,1867.69,56,1867.69,0.005272716617966266,0,Active Value Buyers,2,0
15368.0,1,446.94000000000005,20,446.94000000000005,-0.0,0,Active Value Buyers,2,0
15369.0,1,-1592.49,143,0.0,1592490000.0,2,Occasional / Newcomers,0,-1
15370.0,8,2360.55,40,2360.55,0.010687118874002172,0,Active Value Buyers,2,0
15372.0,1,2007.3999999999999,136,2007.3999999999999,-0.0,0,Active Value Buyers,2,0
15373.0,13,2213.11,7,2213.11,0.08394352435150997,0,Active Value Buyers,3,0
15374.0,1,168.0,128,168.0,-0.0,0,Active Value Buyers,2,0
15376.0,3,1233.3600000000001,39,1233.3600000000001,-0.0,0,Active Value Buyers,2,0
15379.0,8,3631.8900000000003,168,3631.8900000000003,0.019280153587950134,2,Occasional / Newcomers,2,0
15380.0,6,1682.3600000000001,8,1682.3600000000001,0.004673837158381647,0,Active Value Buyers,2,0
15381.0,2,596.85,213,596.85,-0.0,2,Occasional / Newcomers,2,0
15382.0,8,5927.86,14,5927.86,0.004676184702633912,0,Active Value Buyers,3,0
15384.0,3,635.76,169,635.76,0.01035164457223324,2,Occasional / Newcomers,2,0
15385.0,1,316.88,39,316.88,-0.0,0,Active Value Buyers,2,0
15386.0,1,394.14,185,394.14,-0.0,2,Occasional / Newcomers,2,0
15388.0,1,140.54,269,140.54,-0.0,2,Occasional / Newcomers,2,0
15389.0,1,500.0,171,500.0,-0.0,2,Occasional / Newcomers,2,0
15392.0,5,1515.73,4,1515.73,0.012894570595888994,0,Active Value Buyers,2,0
15393.0,2,231.86,15,231.86,-0.0,0,Active Value Buyers,2,0
15394.0,4,2183.54,9,2183.54,-0.0,0,Active Value Buyers,2,0
15395.0,1,107.45,325,107.45,-0.0,2,Occasional / Newcomers,2,0
15396.0,1,288.18,112,288.18,-0.0,0,Active Value Buyers,2,0
15397.0,1,94.0,289,94.0,-0.0,2,Occasional / Newcomers,2,0
15398.0,3,1339.63,15,1339.63,0.004384889222548074,0,Active Value Buyers,2,0
15399.0,3,815.77,0,815.77,-0.0,0,Active Value Buyers,2,0
15400.0,6,666.7,91,666.7,0.0691147723134393,0,Active Value Buyers,2,0
15402.0,2,626.77,148,626.77,-0.0,2,Occasional / Newcomers,2,0
15405.0,1,349.1,188,349.1,-0.0,2,Occasional / Newcomers,2,0
15406.0,4,426.61,17,426.61,0.1646727102177895,0,Active Value Buyers,2,0
15407.0,4,1056.44,33,1056.44,-0.0,0,Active Value Buyers,2,0
15408.0,1,267.18,263,267.18,-0.0,2,Occasional / Newcomers,2,0
15410.0,8,3450.84,83,3450.84,-0.0,0,Active Value Buyers,2,0
15411.0,5,1346.38,25,1346.38,0.009198751906571033,0,Active Value Buyers,2,0
15412.0,1,190.53,170,190.53,-0.0,2,Occasional / Newcomers,2,0
15414.0,3,774.9000000000001,9,774.9000000000001,-0.0,0,Active Value Buyers,2,0
15415.0,1,572.8100000000001,312,572.8100000000001,-0.0,2,Occasional / Newcomers,2,0
15416.0,5,3974.37,64,3974.37,0.0024972893737206627,0,Active Value Buyers,3,0
15417.0,1,508.8,84,508.8,-0.0,0,Active Value Buyers,2,0
15419.0,1,135.86,24,135.86,-0.0,0,Active Value Buyers,2,0
15421.0,4,950.36,58,950.36,-0.0,0,Active Value Buyers,2,0
15422.0,2,97.7,322,97.7,-0.0,2,Occasional / Newcomers,2,0
15423.0,1,43.5,37,43.5,-0.0,0,Active Value Buyers,2,0
15424.0,2,383.34,253,383.34,-0.0,2,Occasional / Newcomers,2,0
15426.0,7,1429.9,18,1429.9,0.012083819832882757,0,Active Value Buyers,2,0
15427.0,3,1483.14,32,1483.14,-0.0,0,Active Value Buyers,2,0
15428.0,1,93.78,14,93.78,-0.0,0,Active Value Buyers,2,0
15429.0,3,364.90000000000003,26,364.90000000000003,0.08166603729290038,0,Active Value Buyers,2,0
15432.0,1,171.19,22,171.19,-0.0,0,Active Value Buyers,2,0
15433.0,3,417.87,78,417.87,0.21644477739275308,0,Active Value Buyers,2,0
15434.0,6,997.48,7,997.48,0.04224757072411609,0,Active Value Buyers,2,0
15435.0,1,149.29,21,149.29,-0.0,0,Active Value Buyers,2,0
15436.0,3,1122.53,11,1122.53,-0.0,0,Active Value Buyers,2,0
15437.0,1,200.16,261,200.16,-0.0,2,Occasional / Newcomers,2,0
15438.0,1,156.57999999999998,130,156.57999999999998,-0.0,0,Active Value Buyers,2,0
15440.0,3,383.68,54,383.68,-0.0,0,Active Value Buyers,2,0
15442.0,1,594.0,248,594.0,-0.0,2,Occasional / Newcomers,2,0
15443.0,8,3212.16,1,3212.16,0.0076461810777419875,0,Active Value Buyers,2,0
15444.0,2,1418.26,8,1418.26,-0.0,0,Active Value Buyers,2,0
15445.0,1,113.5,263,113.5,-0.0,2,Occasional / Newcomers,2,0
15447.0,1,155.17,330,155.17,-0.0,2,Occasional / Newcomers,2,0
15448.0,1,494.64,312,494.64,-0.0,2,Occasional / Newcomers,2,0
15449.0,5,971.22,25,971.22,0.0033862824740525767,0,Active Value Buyers,2,0
15450.0,1,429.84,29,429.84,-0.0,0,Active Value Buyers,2,0
15452.0,3,538.73,29,538.73,-0.0,0,Active Value Buyers,2,0
15453.0,7,1388.37,1,1388.37,-0.0,0,Active Value Buyers,2,0
15454.0,1,179.1,361,179.1,-0.0,2,Occasional / Newcomers,2,0
15456.0,3,447.22,282,447.22,-0.0,2,Occasional / Newcomers,2,0
15457.0,1,237.07,261,237.07,-0.0,2,Occasional / Newcomers,2,0
15458.0,1,161.64,24,161.64,-0.0,0,Active Value Buyers,2,0
15460.0,1,216.76,353,216.76,-0.0,2,Occasional / Newcomers,2,0
15462.0,3,234.6,93,234.6,-0.0,0,Active Value Buyers,2,0
15463.0,1,126.14,28,126.14,-0.0,0,Active Value Buyers,2,0
15464.0,1,1048.85,337,1048.85,-0.0,2,Occasional / Newcomers,2,0
15465.0,24,6945.0199999999995,19,6945.0199999999995,0.0556928841931068,0,Active Value Buyers,3,0
15466.0,1,334.53,84,334.53,-0.0,0,Active Value Buyers,2,0
15467.0,4,511.88,8,511.88,0.024767565872642193,0,Active Value Buyers,2,0
15468.0,5,438.46,34,438.46,0.06213770815140274,0,Active Value Buyers,2,0
15469.0,4,504.5,42,504.5,0.06322532715026398,0,Active Value Buyers,2,0
15471.0,1,469.48,1,469.48,-0.0,0,Active Value Buyers,2,0
15472.0,1,371.56,112,371.56,-0.0,0,Active Value Buyers,2,0
15473.0,10,1465.2,13,1465.2,0.17276422754473564,0,Active Value Buyers,2,0
15475.0,1,454.10999999999996,76,454.10999999999996,-0.0,0,Active Value Buyers,2,0
15478.0,2,1441.42,39,1441.42,-0.0,0,Active Value Buyers,2,0
15480.0,1,905.5,115,905.5,-0.0,0,Active Value Buyers,2,0
15482.0,16,6568.72,15,6568.72,0.40581241357672815,0,Active Value Buyers,3,0
15483.0,4,233.81,160,233.81,-0.0,2,Occasional / Newcomers,2,0
15484.0,5,3563.11,0,3563.11,0.008680386497358217,0,Active Value Buyers,3,0
15485.0,3,2575.0,29,2575.0,-0.0,0,Active Value Buyers,3,0
15488.0,1,91.32000000000001,92,91.32000000000001,-0.0,0,Active Value Buyers,2,0
15489.0,4,1090.03,22,1090.03,0.03901153150984631,0,Active Value Buyers,2,0
15491.0,7,3090.85,94,3090.85,0.002980558627981588,0,Active Value Buyers,2,0
15492.0,2,659.4599999999999,27,659.4599999999999,-0.0,0,Active Value Buyers,2,0
15493.0,7,1967.25,32,1967.25,0.017259466471545873,0,Active Value Buyers,2,0
15494.0,2,1299.23,20,1299.23,-0.0,0,Active Value Buyers,2,0
15497.0,3,1259.7,17,1259.7,0.0019806686721750367,0,Active Value Buyers,2,0
15498.0,35,12396.46,0,12396.46,0.06908323570416304,0,Active Value Buyers,3,0
15500.0,4,1131.56,7,1131.56,-0.0,0,Active Value Buyers,2,0
15502.0,23,5541.46,15,5541.46,0.46639409216370326,0,Active Value Buyers,3,0
15503.0,1,147.09,362,147.09,-0.0,2,Occasional / Newcomers,2,0
15504.0,1,52.83,80,52.83,-0.0,0,Active Value Buyers,2,0
15505.0,7,3497.14,52,3497.14,0.031520703626869116,0,Active Value Buyers,3,0
15506.0,3,979.26,22,979.26,-0.0,0,Active Value Buyers,2,0
15507.0,1,492.36,171,492.36,-0.0,2,Occasional / Newcomers,2,0
15508.0,6,1000.27,188,1000.27,-0.0,2,Occasional / Newcomers,2,0
15510.0,1,250.0,330,250.0,-0.0,2,Occasional / Newcomers,2,0
15511.0,5,909.23,11,909.23,-0.0,0,Active Value Buyers,2,0
15512.0,2,121.0,155,121.0,-0.0,2,Occasional / Newcomers,2,0
15513.0,22,14520.08,30,14520.08,0.01613609229187964,0,Active Value Buyers,3,0
15514.0,13,2963.19,11,2963.19,0.2841602527179486,0,Active Value Buyers,3,0
15516.0,3,62.43,44,62.43,-0.0,0,Active Value Buyers,2,0
15517.0,1,267.03,232,267.03,-0.0,2,Occasional / Newcomers,2,0
15518.0,13,1911.89,63,1911.89,0.015732708684531024,0,Active Value Buyers,3,0
15520.0,1,343.5,1,343.5,-0.0,0,Active Value Buyers,2,0
15521.0,13,2574.65,35,2574.65,0.1418405439164587,0,Active Value Buyers,3,0
15522.0,2,398.84,32,398.84,-0.0,0,Active Value Buyers,2,0
15523.0,1,412.01000000000005,83,412.01000000000005,-0.0,0,Active Value Buyers,2,0
15524.0,1,440.0,24,440.0,-0.0,0,Active Value Buyers,2,0
15525.0,4,811.02,1,811.02,0.018040488161031952,0,Active Value Buyers,2,0
15526.0,2,148.44,32,148.44,-0.0,0,Active Value Buyers,2,0
15527.0,10,2348.82,18,2348.82,0.03331988902973936,0,Active Value Buyers,2,0
15528.0,1,229.33,253,229.33,-0.0,2,Occasional / Newcomers,2,0
15529.0,12,3967.78,22,3967.78,0.0068706933000426285,0,Active Value Buyers,3,0
15530.0,4,1502.35,21,1502.35,-0.0,0,Active Value Buyers,2,0
15531.0,2,2007.44,7,2007.44,-0.0,0,Active Value Buyers,2,0
15532.0,6,1517.08,24,1517.08,0.04038761991967536,0,Active Value Buyers,2,0
15533.0,5,746.92,18,746.92,0.07510184866314765,0,Active Value Buyers,2,0
15535.0,7,459.9,172,459.9,0.14261744939855056,2,Occasional / Newcomers,2,0
15537.0,1,110.92,162,110.92,-0.0,2,Occasional / Newcomers,2,0
15539.0,1,538.46,6,538.46,-0.0,0,Active Value Buyers,2,0
15540.0,1,213.3,10,213.3,-0.0,0,Active Value Buyers,2,0
15541.0,1,85.13000000000001,113,85.13000000000001,-0.0,0,Active Value Buyers,2,0
15543.0,1,127.86,287,127.86,-0.0,2,Occasional / Newcomers,2,0
15544.0,11,3542.51,8,3542.51,0.0011841960574210473,0,Active Value Buyers,3,0
15545.0,2,292.71999999999997,53,292.71999999999997,-0.0,0,Active Value Buyers,2,0
15547.0,14,4954.84,6,4954.84,-0.0,0,Active Value Buyers,3,0
15549.0,4,1655.76,76,1655.76,0.022146628384213513,0,Active Value Buyers,2,0
15550.0,4,575.63,3,575.63,-0.0,0,Active Value Buyers,2,0
15551.0,1,436.06,36,436.06,-0.0,0,Active Value Buyers,2,0
15552.0,1,90.12,216,90.12,-0.0,2,Occasional / Newcomers,2,0
15553.0,1,437.23,59,437.23,-0.0,0,Active Value Buyers,2,0
15554.0,1,217.2,277,217.2,-0.0,2,Occasional / Newcomers,2,0
15555.0,20,4758.2,11,4758.2,0.009774888295362102,0,Active Value Buyers,3,0
15556.0,1,279.77,23,279.77,-0.0,0,Active Value Buyers,2,0
15557.0,1,473.65000000000003,28,473.65000000000003,-0.0,0,Active Value Buyers,2,0
15561.0,5,722.74,11,722.74,0.0972407847996593,0,Active Value Buyers,2,0
15562.0,1,134.55,351,134.55,-0.0,2,Occasional / Newcomers,2,0
15563.0,7,1319.69,8,1319.69,0.057660449531818245,0,Active Value Buyers,2,0
15565.0,2,173.16,49,173.16,-0.0,0,Active Value Buyers,2,0
15567.0,1,186.01,18,186.01,-0.0,0,Active Value Buyers,2,0
15568.0,3,758.29,2,758.29,-0.0,0,Active Value Buyers,2,0
15569.0,5,1375.71,103,1375.71,-0.0,0,Active Value Buyers,2,0
15570.0,13,4109.97,6,4109.97,0.013335669973176057,0,Active Value Buyers,3,0
15571.0,4,650.4300000000001,11,650.4300000000001,-0.0,0,Active Value Buyers,2,0
15572.0,7,2552.86,4,2552.86,-0.0,0,Active Value Buyers,2,0
15573.0,2,607.45,31,607.45,-0.0,0,Active Value Buyers,2,0
15574.0,4,702.25,177,702.25,-0.0,2,Occasional / Newcomers,2,0
15576.0,1,940.6700000000001,37,940.6700000000001,-0.0,0,Active Value Buyers,2,0
15577.0,3,258.88,150,258.88,-0.0,2,Occasional / Newcomers,2,0
15578.0,1,127.1,161,127.1,-0.0,2,Occasional / Newcomers,2,0
15579.0,2,348.6,68,348.6,-0.0,0,Active Value Buyers,2,0
15581.0,14,3429.9700000000003,120,3429.9700000000003,0.06793533641091222,0,Active Value Buyers,3,0
15582.0,3,682.9100000000001,24,682.9100000000001,-0.0,0,Active Value Buyers,2,0
15584.0,5,722.61,23,722.61,0.0034477527499996515,0,Active Value Buyers,2,0
15585.0,1,455.3,176,455.3,-0.0,2,Occasional / Newcomers,2,0
15587.0,4,913.6800000000001,49,913.6800000000001,-0.0,0,Active Value Buyers,2,0
15589.0,4,456.58,252,456.58,0.04586964235080425,2,Occasional / Newcomers,2,0
15590.0,1,-30.19,288,0.0,30190000.000000004,2,Occasional / Newcomers,0,0
15592.0,1,388.58,46,388.58,-0.0,0,Active Value Buyers,2,0
15593.0,1,199.8,70,199.8,-0.0,0,Active Value Buyers,2,0
15594.0,6,1767.53,15,1767.53,0.0023987176723979735,0,Active Value Buyers,2,0
15596.0,9,1343.34,100,1343.34,0.044966905747256196,0,Active Value Buyers,2,0
15597.0,2,315.71999999999997,29,315.71999999999997,0.02726684528062716,0,Active Value Buyers,2,0
15598.0,3,235.68,34,235.68,0.02077447224208712,0,Active Value Buyers,2,0
15599.0,2,761.74,26,761.74,-0.0,0,Active Value Buyers,2,0
15601.0,17,6745.36,10,6745.36,0.004604105917367498,0,Active Value Buyers,3,0
15602.0,15,1083.63,7,1083.63,0.16507046147528606,0,Active Value Buyers,3,0
15603.0,1,48.480000000000004,78,48.480000000000004,-0.0,0,Active Value Buyers,2,0
15604.0,1,216.39,51,216.39,-0.0,0,Active Value Buyers,2,0
15605.0,5,1198.23,35,1198.23,-0.0,0,Active Value Buyers,2,0
15606.0,11,2422.64,56,2422.64,0.17037422601146027,0,Active Value Buyers,2,0
15607.0,1,104.76,336,104.76,-0.0,2,Occasional / Newcomers,2,0
15608.0,4,1093.68,27,1093.68,-0.0,0,Active Value Buyers,2,0
15609.0,2,270.03000000000003,182,270.03000000000003,0.09531626877741801,2,Occasional / Newcomers,2,0
15610.0,1,112.46000000000001,51,112.46000000000001,-0.0,0,Active Value Buyers,2,0
15611.0,15,1568.39,9,1568.39,0.014489930557359683,0,Active Value Buyers,3,0
15612.0,2,195.15,35,195.15,-0.0,0,Active Value Buyers,2,0
15615.0,27,10360.04,9,10360.04,0.00381740312701881,0,Active Value Buyers,3,0
15618.0,5,747.031,32,747.031,0.03838573930086239,0,Active Value Buyers,2,0
15619.0,1,336.40000000000003,10,336.40000000000003,-0.0,0,Active Value Buyers,2,0
15620.0,6,1524.4,49,1524.4,0.01852972609837255,0,Active Value Buyers,2,0
15621.0,6,1158.77,3,1158.77,0.10383363100327632,0,Active Value Buyers,2,0
15622.0,16,3224.53,2,3224.53,0.1307513559207153,0,Active Value Buyers,3,0
15623.0,1,301.03,140,301.03,-0.0,2,Occasional / Newcomers,2,0
15624.0,4,588.13,116,588.13,-0.0,0,Active Value Buyers,2,0
15625.0,8,1504.56,99,1504.56,0.01935786632033823,0,Active Value Buyers,2,0
15626.0,2,675.8,74,675.8,-0.0,0,Active Value Buyers,2,0
15628.0,10,2865.64,4,2865.64,0.0016026534360880438,0,Active Value Buyers,2,0
15630.0,3,1180.4,44,1180.4,0.005015383314354631,0,Active Value Buyers,2,0
15632.0,10,3147.31,15,3147.31,0.042005168449246746,0,Active Value Buyers,2,0
15634.0,1,243.55,16,243.55,-0.0,0,Active Value Buyers,2,0
15636.0,2,724.76,89,724.76,-0.0,0,Active Value Buyers,2,0
15637.0,1,223.36,52,223.36,-0.0,0,Active Value Buyers,2,0
15638.0,1,-94.0,300,0.0,94000000.0,2,Occasional / Newcomers,0,0
15639.0,1,425.32,133,425.32,-0.0,0,Active Value Buyers,2,0
15640.0,17,12433.34,3,12433.34,0.006577359883012373,0,Active Value Buyers,3,0
15641.0,4,1887.2,104,1887.2,-0.0,0,Active Value Buyers,2,0
15643.0,6,647.4,178,647.4,0.0249999999623494,2,Occasional / Newcomers,2,0
15644.0,4,813.0,165,813.0,-0.0,2,Occasional / Newcomers,2,0
15645.0,1,612.01,18,612.01,-0.0,0,Active Value Buyers,2,0
15646.0,4,425.14000000000004,157,425.14000000000004,0.05026360457004825,2,Occasional / Newcomers,2,0
15648.0,4,599.9,203,599.9,0.08739636405659637,2,Occasional / Newcomers,2,0
15649.0,2,816.0,335,816.0,-0.0,2,Occasional / Newcomers,2,0
15651.0,3,646.3,36,646.3,-0.0,0,Active Value Buyers,2,0
15652.0,1,337.74,90,337.74,-0.0,0,Active Value Buyers,2,0
15653.0,2,877.4399999999999,92,877.4399999999999,-0.0,0,Active Value Buyers,2,0
15654.0,2,922.53,8,922.53,-0.0,0,Active Value Buyers,2,0
15655.0,2,511.32,232,511.32,0.08801969057017552,2,Occasional / Newcomers,2,0
15656.0,4,748.5,44,748.5,-0.0,0,Active Value Buyers,2,0
15657.0,1,30.0,22,30.0,-0.0,0,Active Value Buyers,2,0
15658.0,8,958.9,189,958.9,0.06366565758845263,2,Occasional / Newcomers,2,0
15659.0,1,306.45,43,306.45,-0.0,0,Active Value Buyers,2,0
15660.0,12,1552.01,24,1552.01,0.03051484824999385,0,Active Value Buyers,3,0
15661.0,2,309.8,316,309.8,-0.0,2,Occasional / Newcomers,2,0
15663.0,1,138.14,105,138.14,-0.0,0,Active Value Buyers,2,0
15664.0,2,358.63,50,358.63,0.07194058413699612,0,Active Value Buyers,2,0
15665.0,2,2242.01,167,2242.01,-0.0,2,Occasional / Newcomers,2,0
15667.0,1,301.32,39,301.32,-0.0,0,Active Value Buyers,2,0
15668.0,1,76.32000000000001,217,76.32000000000001,-0.0,2,Occasional / Newcomers,2,0
15669.0,5,677.69,39,677.69,0.009717391925479452,0,Active Value Buyers,2,0
15670.0,1,173.05,296,173.05,-0.0,2,Occasional / Newcomers,2,0
15671.0,10,2635.4900000000002,18,2635.4900000000002,0.008144125425498893,0,Active Value Buyers,2,0
15673.0,4,2881.02,87,2881.02,-0.0,0,Active Value Buyers,2,0
15674.0,8,1744.02,72,1744.02,0.28716586271267636,0,Active Value Buyers,2,0
15675.0,3,323.69,80,323.69,-0.0,0,Active Value Buyers,2,0
15676.0,5,3324.09,8,3324.09,0.03250227023060334,0,Active Value Buyers,3,0
15677.0,1,657.23,48,657.23,-0.0,0,Active Value Buyers,2,0
15678.0,1,352.7,52,352.7,-0.0,0,Active Value Buyers,2,0
15679.0,4,781.28,23,781.28,-0.0,0,Active Value Buyers,2,0
15680.0,3,1333.68,8,1333.68,-0.0,0,Active Value Buyers,2,0
15681.0,6,946.36,17,946.36,0.33642789004289286,0,Active Value Buyers,2,0
15683.0,1,193.75,116,193.75,-0.0,0,Active Value Buyers,2,0
15687.0,11,2981.5,8,2981.5,0.0038755805005260165,0,Active Value Buyers,3,0
15689.0,2,254.1,119,254.1,-0.0,0,Active Value Buyers,2,0
15690.0,2,239.76,3,239.76,-0.0,0,Active Value Buyers,2,0
15691.0,1,136.8,251,136.8,-0.0,2,Occasional / Newcomers,2,0
15692.0,1,191.04,27,191.04,-0.0,0,Active Value Buyers,2,0
15694.0,15,6423.6,0,6423.6,0.008611908508718106,0,Active Value Buyers,3,0
15695.0,2,409.98,266,409.98,-0.0,2,Occasional / Newcomers,2,0
15696.0,12,2644.46,32,2644.46,0.03362007848328861,0,Active Value Buyers,3,0
15699.0,1,309.65,17,309.65,-0.0,0,Active Value Buyers,2,0
15700.0,3,664.03,171,664.03,0.04686513170054383,2,Occasional / Newcomers,2,0
15701.0,4,1542.14,1,1542.14,-0.0,0,Active Value Buyers,2,0
15703.0,1,211.5,264,211.5,-0.0,2,Occasional / Newcomers,2,0
15704.0,4,2293.62,139,2293.62,-0.0,0,Active Value Buyers,2,0
15705.0,1,143.1,200,143.1,-0.0,2,Occasional / Newcomers,2,0
15706.0,7,1001.8100000000001,59,1001.8100000000001,0.05539526282775584,0,Active Value Buyers,2,0
15707.0,4,945.58,34,945.58,-0.0,0,Active Value Buyers,2,0
15708.0,11,3329.7200000000003,40,3329.7200000000003,0.0102608612910313,0,Active Value Buyers,3,0
15709.0,1,133.25,283,133.25,-0.0,2,Occasional / Newcomers,2,0
15712.0,5,1072.3600000000001,8,1072.3600000000001,-0.0,0,Active Value Buyers,2,0
15713.0,3,346.75,142,346.75,0.027894589212518674,2,Occasional / Newcomers,2,0
15714.0,2,330.88,11,330.88,-0.0,0,Active Value Buyers,2,0
15716.0,4,1118.81,145,1118.81,-0.0,2,Occasional / Newcomers,2,0
15717.0,1,150.3,233,150.3,-0.0,2,Occasional / Newcomers,2,0
15719.0,14,5043.96,32,5043.96,0.0003270169513047942,0,Active Value Buyers,3,0
15720.0,1,598.73,23,598.73,-0.0,0,Active Value Buyers,2,0
15721.0,1,507.08,11,507.08,-0.0,0,Active Value Buyers,2,0
15722.0,6,2181.21,35,2181.21,0.018604672081471516,0,Active Value Buyers,2,0
15723.0,1,203.1,364,203.1,-0.0,2,Occasional / Newcomers,2,0
15724.0,3,212.3,200,212.3,0.02726231373533877,2,Occasional / Newcomers,2,0
15725.0,1,415.25,14,415.25,-0.0,0,Active Value Buyers,2,0
15727.0,7,5178.96,16,5178.96,-0.0,0,Active Value Buyers,3,0
15728.0,1,-134.8,48,0.0,134800000.00000003,0,Active Value Buyers,0,-1
15729.0,2,62.0,197,62.0,0.2705882321107267,2,Occasional / Newcomers,2,0
15730.0,4,1108.38,65,1108.38,0.011151952027735392,0,Active Value Buyers,2,0
15732.0,2,294.12,211,294.12,-0.0,2,Occasional / Newcomers,2,0
15733.0,1,162.3,282,162.3,-0.0,2,Occasional / Newcomers,2,0
15734.0,2,1339.45,114,1339.45,-0.0,0,Active Value Buyers,2,0
15737.0,12,1121.21,14,1121.21,0.06962792081317384,0,Active Value Buyers,3,0
15738.0,19,4788.77,18,4788.77,0.004914367406644813,0,Active Value Buyers,3,0
15739.0,1,449.12,65,449.12,-0.0,0,Active Value Buyers,2,0
15740.0,1,154.88,48,154.88,-0.0,0,Active Value Buyers,2,0
15743.0,4,784.46,15,784.46,-0.0,0,Active Value Buyers,2,0
15744.0,1,34.8,77,34.8,-0.0,0,Active Value Buyers,2,0
15745.0,6,1071.24,8,1071.24,0.021332188288462176,0,Active Value Buyers,2,0
15746.0,2,182.96,133,182.96,0.07070296591475533,0,Active Value Buyers,2,0
15747.0,3,974.04,12,974.04,-0.0,0,Active Value Buyers,2,0
15748.0,1,149.31,39,149.31,-0.0,0,Active Value Buyers,2,0
15749.0,4,21535.9,234,21535.9,0.5164199279989486,2,Occasional / Newcomers,3,0
15750.0,9,2451.23,2,2451.23,0.005779807580763257,0,Active Value Buyers,2,0
15752.0,8,2628.93,39,2628.93,0.00320393723953168,0,Active Value Buyers,2,0
15753.0,1,79.2,304,79.2,-0.0,2,Occasional / Newcomers,2,0
15754.0,4,455.67,50,455.67,0.006324007226107231,0,Active Value Buyers,2,0
15755.0,8,2318.88,0,2318.88,0.019190017967985615,0,Active Value Buyers,2,0
15756.0,4,532.96,60,532.96,-0.0,0,Active Value Buyers,2,0
15757.0,2,714.42,65,714.42,-0.0,0,Active Value Buyers,2,0
15758.0,1,205.25,24,205.25,-0.0,0,Active Value Buyers,2,0
15759.0,3,253.04,217,253.04,-0.0,2,Occasional / Newcomers,2,0
15762.0,2,583.75,64,583.75,-0.0,0,Active Value Buyers,2,0
15763.0,3,1048.67,31,1048.67,0.035191182391352445,0,Active Value Buyers,2,0
15764.0,10,3245.47,80,3245.47,0.010518388884496388,0,Active Value Buyers,2,0
15766.0,1,315.06,63,315.06,-0.0,0,Active Value Buyers,2,0
15768.0,4,581.8299999999999,115,581.8299999999999,0.06432626270149998,0,Active Value Buyers,2,0
15769.0,29,51823.72,6,51823.72,0.07873397055149095,1,Loyal Big Spenders,3,-1
15773.0,1,635.6800000000001,5,635.6800000000001,-0.0,0,Active Value Buyers,2,0
15774.0,1,270.8,68,270.8,-0.0,0,Active Value Buyers,2,0
15775.0,1,104.9,244,104.9,-0.0,2,Occasional / Newcomers,2,0
15776.0,1,241.62,132,241.62,-0.0,0,Active Value Buyers,2,0
15777.0,5,1021.61,240,1021.61,0.024352742286528877,2,Occasional / Newcomers,2,0
15780.0,3,475.28000000000003,183,475.28000000000003,-0.0,2,Occasional / Newcomers,2,0
15781.0,4,333.56,24,333.56,0.03444682442411039,0,Active Value Buyers,2,0
15782.0,4,2593.94,9,2593.94,0.007954901822760619,0,Active Value Buyers,2,0
15783.0,1,246.3,10,246.3,-0.0,0,Active Value Buyers,2,0
15785.0,8,2303.75,29,2303.75,0.010828821319798527,0,Active Value Buyers,2,0
15786.0,5,4834.2,43,4834.2,0.019869429459496893,0,Active Value Buyers,3,0
15787.0,3,948.05,25,948.05,-0.0,0,Active Value Buyers,2,0
15789.0,1,351.3,357,351.3,-0.0,2,Occasional / Newcomers,2,0
15790.0,1,220.85,9,220.85,-0.0,0,Active Value Buyers,2,0
15791.0,3,1604.44,43,1604.44,0.005115676289233717,0,Active Value Buyers,2,0
15793.0,4,948.96,8,948.96,0.017242986280959202,0,Active Value Buyers,2,0
15795.0,1,610.01,149,610.01,-0.0,2,Occasional / Newcomers,2,0
15796.0,10,2666.61,0,2666.61,0.016577173281588028,0,Active Value Buyers,2,0
15797.0,4,2207.4,112,2207.4,-0.0,0,Active Value Buyers,2,0
15799.0,3,884.14,75,884.14,-0.0,0,Active Value Buyers,2,0
15800.0,2,699.08,106,699.08,-0.0,0,Active Value Buyers,2,0
15801.0,4,1042.19,45,1042.19,0.020452088894729926,0,Active Value Buyers,2,0
15802.0,3,-451.42,142,0.0,1.9999999955695362,2,Occasional / Newcomers,2,0
15803.0,1,415.82000000000005,50,415.82000000000005,-0.0,0,Active Value Buyers,2,0
15804.0,19,3848.55,0,3848.55,0.08507057118216081,0,Active Value Buyers,3,0
15805.0,20,5452.17,22,5452.17,0.013803070642599218,0,Active Value Buyers,3,0
15806.0,3,784.58,45,784.58,-0.0,0,Active Value Buyers,2,0
15807.0,3,903.9,49,903.9,-0.0,0,Active Value Buyers,2,0
15808.0,5,3724.77,305,3724.77,0.002730945629354199,2,Occasional / Newcomers,2,0
15809.0,6,399.21,35,399.21,0.22599220539001455,0,Active Value Buyers,2,0
